group,subject,trial,choice,reward,Q1,Q2,pA
1,9,81,2,0,0.0838826300350399,0.100022525880879,0.493802654088825
1,9,82,1,0,0.0838826300350399,0.0510460972743991,0.512606440941272
1,9,83,1,0,0.0428091657823212,0.0510460972743991,0.496837089434525
1,9,84,1,0,0.0218474870686902,0.0510460972743991,0.488789715228954
1,9,85,1,0,0.0111497779154038,0.0510460972743991,0.484684745958918
1,9,86,1,1,0.005690244702833,0.0510460972743991,0.482590552555303
1,9,87,1,0,0.492557980886926,0.0510460972743991,0.663327022437831
1,9,88,1,0,0.25137500162293,0.0510460972743991,0.57632433978713
1,9,89,1,1,0.128288229798137,0.0510460972743991,0.529625964122204
1,9,90,1,1,0.55512537375874,0.0510460972743991,0.684441412012341
1,9,91,2,1,0.772960008297847,0.0510460972743991,0.751914583335707
1,9,92,1,0,0.772960008297847,0.515705159404381,0.597519394675185
1,9,93,2,1,0.394477058295674,0.515705159404381,0.453582872858466
1,9,94,2,1,0.394477058295674,0.75284205907802,0.36576149530272
1,9,95,2,1,0.394477058295674,0.873863930316367,0.323806864277632
1,9,96,2,0,0.394477058295674,0.935626959765551,0.303391682845698
1,9,97,1,0,0.394477058295674,0.477493488393024,0.468165105305613
1,9,98,2,0,0.201319793845849,0.477493488393024,0.395512424794344
1,9,99,2,0,0.201319793845849,0.243686897943675,0.483736919692405
1,9,100,1,0,0.201319793845849,0.124364636739366,0.529516152018496
1,10,1,2,0,0,0,0.5
1,10,2,1,0,0,0,0.5
1,10,3,2,0,0,0,0.5
1,10,4,1,1,0,0,0.5
1,10,5,1,1,0.477686321368272,0,0.777573481063733
1,10,6,1,0,0.727188421114192,0,0.870490139987266
1,10,7,1,1,0.379820459290552,0,0.730106690973072
1,10,8,1,1,0.676071742679913,0,0.854627848845128
1,10,9,1,1,0.83080784030638,0,0.898145948694043
1,10,10,1,1,0.911628620674779,0,0.915949961240882
1,10,11,1,1,0.953842419778884,0,0.924082447825714
1,10,12,1,0,0.97589126447797,0,0.928037256945998
1,10,13,1,1,0.509721356294057,0,0.791751589064124
1,10,14,1,1,0.743920758051375,0,0.875352799170066
1,10,15,1,1,0.866246309116589,0,0.906331540348739
1,10,16,1,0,0.930138617684115,0,0.919609068786781
1,10,17,1,0,0.48582412304002,0,0.781239310846853
1,10,18,1,0,0.253752584873066,0,0.66035008849733
1,10,19,2,0,0.132538446067361,0,0.585953636871098
1,10,20,1,1,0.132538446067361,0,0.585953636871098
1,10,21,1,0,0.546912964693848,0,0.807362319792973
1,10,22,1,0,0.285660122480628,0,0.678842034562602
1,10,23,1,1,0.149204189411247,0,0.596506188866582
1,10,24,1,1,0.555617710406926,0,0.810884645986788
1,10,25,2,0,0.767893051603852,0,0.882045972578661
1,10,26,1,0,0.767893051603852,0,0.882045972578661
1,10,27,2,0,0.401081044578951,0,0.740941659748826
1,10,28,1,1,0.401081044578951,0,0.740941659748826
1,10,29,1,1,0.68717643719176,0,0.858205456711894
1,10,30,1,0,0.836607974146945,0,0.899527768446395
1,10,31,2,1,0.436971788549328,0,0.758579173554568
1,10,32,1,0,0.436971788549328,0.477686321368272,0.473356322330721
1,10,33,2,0,0.228236342335485,0.477686321368272,0.34218290892369
1,10,34,1,1,0.228236342335485,0.24950209974592,0.486074050783344
1,10,35,1,0,0.59689728493097,0.24950209974592,0.713042477809754
1,10,36,1,1,0.311767616657585,0.24950209974592,0.54069510247287
1,10,37,1,1,0.640526812102942,0.24950209974592,0.735852124985052
1,10,38,1,1,0.812242236860013,0.24950209974592,0.81372979689711
1,10,39,1,0,0.901931552042689,0.24950209974592,0.846761579840265
1,10,40,1,1,0.47109118682144,0.24950209974592,0.641201645739615
1,10,41,1,1,0.723743692127965,0.24950209974592,0.776008584035932
1,10,42,1,1,0.855707551590138,0.24950209974592,0.830378635156162
1,10,43,1,0,0.924634080472266,0.24950209974592,0.854321672551634
1,10,44,2,0,0.482949027959734,0.24950209974592,0.648317567121749
1,10,45,2,0,0.482949027959734,0.130318359544632,0.7158410205758
1,10,46,1,1,0.482949027959734,0.0680670617670087,0.747821711516424
1,10,47,1,0,0.729937204753538,0.0680670617670087,0.849943708325169
1,10,48,1,1,0.381256186584981,0.0680670617670087,0.694360255952941
1,10,49,1,1,0.676821642684578,0.0680670617670087,0.831317290082551
1,10,50,1,1,0.831199523336423,0.0680670617670087,0.880742055715763
1,10,51,1,0,0.911833202079058,0.0680670617670087,0.901210147822052
1,10,52,1,1,0.47626295407646,0.0680670617670087,0.744503748078647
1,10,53,1,0,0.726444976907962,0.0680670617670087,0.848772988395824
1,10,54,1,0,0.379432148212338,0.0680670617670087,0.693345065097434
1,10,55,1,1,0.198182601123925,0.0680670617670087,0.584412643466184
1,10,56,1,0,0.581199804802114,0.0680670617670087,0.793221476065029
1,10,57,2,0,0.303568608066234,0.0680670617670087,0.649543984185669
1,10,58,1,0,0.303568608066234,0.0355523574251793,0.668681299668412
1,10,59,2,1,0.158558036396188,0.0355523574251793,0.579881266850081
1,10,60,2,1,0.158558036396188,0.496255803959048,0.292184361260283
1,10,61,2,0,0.158558036396188,0.736887515876468,0.18015827574436
1,10,62,2,0,0.158558036396188,0.384886429155234,0.35594661579626
1,10,63,1,1,0.158558036396188,0.2010314466675,0.472207632364871
1,10,64,2,1,0.560503352634989,0.2010314466675,0.719472974604937
1,10,65,1,0,0.560503352634989,0.582687795797832,0.485472778096188
1,10,66,1,1,0.292758568000197,0.582687795797832,0.318724259248274
1,10,67,1,0,0.630598125971412,0.582687795797832,0.531341204811325
1,10,68,2,1,0.329370026914402,0.582687795797832,0.339905479711109
1,10,69,2,1,0.329370026914402,0.782032127485251,0.233972293894292
1,10,70,2,0,0.329370026914402,0.88615239868329,0.18864784534193
1,10,71,2,0,0.329370026914402,0.462849519184599,0.413448299758404
1,10,72,2,0,0.329370026914402,0.241752635018234,0.557140648224844
1,10,73,1,0,0.329370026914402,0.126270708115287,0.62998176336284
1,10,74,2,0,0.172034470388692,0.126270708115287,0.529940435585081
1,10,75,1,0,0.172034470388692,0.0659529180591288,0.569041914497134
1,10,76,1,0,0.089855957080179,0.0659529180591288,0.515651915280147
1,10,77,2,0,0.0469329954895229,0.0659529180591288,0.487544098438451
1,10,78,1,0,0.0469329954895229,0.0344481112479605,0.508177152249591
1,10,79,2,1,0.024513745523339,0.0344481112479605,0.493493133252219
1,10,80,1,0,0.024513745523339,0.49567904107611,0.225395545912754
1,10,81,2,1,0.0128038646013372,0.49567904107611,0.220084052603178
1,10,82,2,1,0.0128038646013372,0.736586264733382,0.130519265535738
1,10,83,1,0,0.0128038646013372,0.862415402930769,0.0974346631240226
1,10,84,2,1,0.00668763362062701,0.862415402930769,0.0960344621843991
1,10,85,2,1,0.00668763362062701,0.928137682981706,0.0820900523178059
1,10,86,2,1,0.00668763362062701,0.962465328843175,0.0755625931912837
1,10,87,2,1,0.00668763362062701,0.980395127831847,0.0723457971334694
1,10,88,2,0,0.00668763362062701,0.989760107098747,0.0707162479155616
1,10,89,2,0,0.00668763362062701,0.516965242501679,0.208008210240951
1,10,90,2,1,0.00668763362062701,0.270018017535795,0.334044326021303
1,10,91,2,1,0.00668763362062701,0.61872042540424,0.167481680223416
1,10,92,2,0,0.00668763362062701,0.800852462805748,0.110978625378584
1,10,93,2,1,0.00668763362062701,0.418296195889349,0.253799139267736
1,10,94,1,0,0.00668763362062701,0.696168146200896,0.141061508959681
1,10,95,2,1,0.00349304251773092,0.696168146200896,0.140050402699343
1,10,96,2,1,0.00349304251773092,0.841304466756693,0.100187616504307
1,10,97,1,0,0.00349304251773092,0.917111152249265,0.0836496094092256
1,10,98,2,1,0.00182446388705307,0.917111152249265,0.083315107991159
1,10,99,2,0,0.00182446388705307,0.956706021013768,0.0757267687116708
1,10,100,2,1,0.00182446388705307,0.499700641204824,0.213411904751723
1,11,1,1,0,0,0,0.5
1,11,2,2,0,0,0,0.5
1,11,3,2,1,0,0,0.5
1,11,4,2,0,0,0.356660449818032,0.322853671422145
1,11,5,2,0,0,0.229453773353631,0.383075627190848
1,11,6,1,0,0,0.14761668733688,0.423954549063116
1,11,7,2,0,0,0.14761668733688,0.423954549063116
1,11,8,2,0,0,0.0949676532306608,0.450853606150148
1,11,9,2,0,0,0.0610964473112505,0.468322248178988
1,11,10,2,0,0,0.0393057609309362,0.479604439710421
1,11,11,2,1,0,0.0252869505568685,0.486874460848685
1,11,12,2,0,0,0.372928545214761,0.315512371537451
1,11,13,1,0,0,0.23991968252848,0.377952271092721
1,11,14,2,1,0,0.23991968252848,0.377952271092721
1,11,15,1,1,0,0.511010270455705,0.257074197761849
1,11,16,2,1,0.356660449818032,0.511010270455705,0.420543365324929
1,11,17,2,0,0.356660449818032,0.685413567351371,0.335651788342813
1,11,18,2,0,0.356660449818032,0.440953656108449,0.456347814789704
1,11,19,1,1,0.356660449818032,0.283682926771904,0.53781633554595
1,11,20,2,0,0.586114223171663,0.283682926771904,0.65205143465082
1,11,21,1,0,0.586114223171663,0.182504446503741,0.698083740463081
1,11,22,2,0,0.377070460690511,0.182504446503741,0.59966308327697
1,11,23,1,0,0.377070460690511,0.117412328519926,0.63163569201896
1,11,24,2,0,0.242584340567541,0.117412328519926,0.564623689482587
1,11,25,2,0,0.242584340567541,0.0755359946158266,0.58586919273723
1,11,26,1,1,0.242584340567541,0.0485952927986935,0.599375399232104
1,11,27,2,1,0.512724550359943,0.0485952927986935,0.723896398473589
1,11,28,2,0,0.512724550359943,0.387923723628104,0.564434186188073
1,11,29,1,1,0.512724550359943,0.249566673863819,0.633325135949951
1,11,30,1,1,0.686516431413849,0.249566673863819,0.712473478399798
1,11,31,2,0,0.798323621996348,0.249566673863819,0.757610077408807
1,11,32,1,1,0.798323621996348,0.160556111703959,0.789924810826086
1,11,33,1,1,0.870253609692802,0.160556111703959,0.813642099659691
1,11,34,1,1,0.916529015622033,0.160556111703959,0.827776934824111
1,11,35,2,0,0.946299814457033,0.160556111703959,0.836413220361398
1,11,36,1,1,0.946299814457033,0.103292096682591,0.852041219363351
1,11,37,1,0,0.965452546788099,0.103292096682591,0.856985659087469
1,11,38,2,0,0.621113807172691,0.103292096682591,0.745618119966074
1,11,39,1,1,0.621113807172691,0.0664518910171304,0.759854905519166
1,11,40,1,1,0.756247527136321,0.0664518910171304,0.807293771333541
1,11,41,1,1,0.843184393752138,0.0664518910171304,0.833836530067316
1,11,42,1,1,0.899114318414988,0.0664518910171304,0.84931221078749
1,11,43,1,1,0.935096250989297,0.0664518910171304,0.858628068525267
1,11,44,1,1,0.958244851306331,0.0664518910171304,0.864363520338314
1,11,45,1,1,0.973137261421634,0.0664518910171304,0.867948754552678
1,11,46,1,1,0.982718137846338,0.0664518910171304,0.870212565563485
1,11,47,1,1,0.988881894575756,0.0664518910171304,0.871651446451681
1,11,48,1,1,0.992847283057491,0.0664518910171304,0.872569928015822
1,11,49,2,0,0.995398374299628,0.0664518910171304,0.873157852076786
1,11,50,1,0,0.995398374299628,0.0427511296757019,0.878509761715436
1,11,51,2,1,0.640379142373785,0.0427511296757019,0.775757735876008
1,11,52,1,0,0.640379142373785,0.384163942353369,0.629970515634171
1,11,53,2,1,0.411981229400665,0.384163942353369,0.514438248035622
1,11,54,2,1,0.411981229400665,0.60380830768778,0.401703198858355
1,11,55,1,0,0.411981229400665,0.745114214882023,0.333626557639228
1,11,56,1,0,0.265043818806038,0.745114214882023,0.269536076716016
1,11,57,2,1,0.170513171169188,0.745114214882023,0.232670605164963
1,11,58,2,1,0.170513171169188,0.836021893654423,0.200674617833415
1,11,59,2,1,0.170513171169188,0.894506398823946,0.181898143475105
1,11,60,2,0,0.170513171169188,0.932131794072321,0.170557990997184
1,11,61,1,0,0.170513171169188,0.599677249108798,0.290850121061511
1,11,62,2,1,0.109697866840086,0.599677249108798,0.265503753651437
1,11,63,2,1,0.109697866840086,0.742456541514046,0.211806541950263
1,11,64,1,1,0.109697866840086,0.834312107265338,0.181706303788128
1,11,65,2,1,0.427233426126854,0.834312107265338,0.300400097318716
1,11,66,1,0,0.427233426126854,0.893406425617484,0.275256097329338
1,11,67,2,1,0.274856160187152,0.893406425617484,0.216774469666294
1,11,68,2,1,0.274856160187152,0.931424137804464,0.203669488713685
1,11,69,2,1,0.274856160187152,0.955882435661783,0.195555284518222
1,11,70,2,1,0.274856160187152,0.971617426003528,0.190465783039449
1,11,71,2,1,0.274856160187152,0.981740367612103,0.187245406945905
1,11,72,1,0,0.274856160187152,0.988252856313082,0.185195857888151
1,11,73,2,1,0.176825838459545,0.988252856313082,0.156419144518087
1,11,74,2,1,0.176825838459545,0.992442597864535,0.155274461561901
1,11,75,2,1,0.176825838459545,0.995138024309626,0.154541661919496
1,11,76,2,1,0.176825838459545,0.996872098746359,0.154071718497418
1,11,77,2,0,0.176825838459545,0.997987697414469,0.153770003558748
1,11,78,2,1,0.176825838459545,0.642044956341763,0.275651454590629
1,11,79,2,0,0.176825838459545,0.769713363227543,0.225959477230279
1,11,80,2,0,0.176825838459545,0.495187048867857,0.340481115850047
1,11,81,1,1,0.176825838459545,0.318573413274584,0.426933931867686
1,11,82,2,1,0.470419505193145,0.318573413274584,0.578189047159638
1,11,83,2,1,0.470419505193145,0.561611326214037,0.452795752787236
1,11,84,2,1,0.470419505193145,0.717967227801669,0.37423515447437
1,11,85,2,1,0.470419505193145,0.818557163197352,0.326735202512322
1,11,86,2,1,0.470419505193145,0.883270646987644,0.297886775227189
1,11,87,1,0,0.470419505193145,0.924903390539999,0.280125077580563
1,11,88,2,1,0.302639472867782,0.924903390539999,0.215467916979418
1,11,89,2,1,0.302639472867782,0.951687381049812,0.206214134268095
1,11,90,2,1,0.302639472867782,0.968918581456473,0.200418112179707
1,11,91,2,1,0.302639472867782,0.98000409417519,0.196754309004518
1,11,92,1,0,0.302639472867782,0.987135842941186,0.194424098866442
1,11,93,2,1,0.194699942342067,0.987135842941186,0.161694063023734
1,11,94,2,0,0.194699942342067,0.991723978984312,0.16040666627323
1,11,95,1,0,0.194699942342067,0.638015258544439,0.284826052794584
1,11,96,2,1,0.1252581733268,0.638015258544439,0.256381971251992
1,11,97,2,1,0.1252581733268,0.767120899259243,0.208667374045016
1,11,98,2,0,0.1252581733268,0.85017966408266,0.181611448002977
1,11,99,2,1,0.1252581733268,0.546954202664796,0.29405932401658
1,11,100,2,1,0.1252581733268,0.708537720530538,0.229468397148276
1,12,1,2,0,0,0,0.5
1,12,2,1,1,0,0,0.5
1,12,3,2,0,0.301571945400457,0,0.681735850040711
1,12,4,1,1,0.301571945400457,0,0.681735850040711
1,12,5,1,0,0.512198252548298,0,0.78478892735056
1,12,6,2,0,0.357733629096593,0,0.711693478837964
1,12,7,1,0,0.357733629096593,0,0.711693478837964
1,12,8,1,0,0.249851202634768,0,0.652742404176706
1,12,9,2,0,0.174503089395557,0,0.608446998818524
1,12,10,1,0,0.174503089395557,0,0.608446998818524
1,12,11,1,0,0.121877853248149,0,0.57636266663049
1,12,12,2,0,0.0851229119428734,0,0.553548254179246
1,12,13,1,0,0.0851229119428734,0,0.553548254179246
1,12,14,1,1,0.0594522297901093,0,0.537473182899374
1,12,15,2,1,0.343095050594368,0,0.704047432259609
1,12,16,2,0,0.343095050594368,0.301571945400457,0.526197478709614
1,12,17,2,0,0.343095050594368,0.210626307147841,0.582881020488765
1,12,18,2,0,0.343095050594368,0.147107321948752,0.621297335038085
1,12,19,2,1,0.343095050594368,0.102743880686016,0.647283316490234
1,12,20,1,1,0.343095050594368,0.373331154109999,0.480915431552847
1,12,21,1,1,0.541199154129813,0.373331154109999,0.604446929349565
1,12,22,1,1,0.679560617770261,0.373331154109999,0.684282993522218
1,12,23,1,1,0.776196145652204,0.373331154109999,0.734509405783534
1,12,24,2,0,0.843689109395989,0.373331154109999,0.76640257147485
1,12,25,1,1,0.843689109395989,0.260744951686448,0.813436665248967
1,12,26,1,1,0.890828088762719,0.260744951686448,0.830836702682989
1,12,27,1,1,0.923751274417632,0.260744951686448,0.842205649942831
1,12,28,1,1,0.946745750925812,0.260744951686448,0.849772121953372
1,12,29,1,1,0.962805738419955,0.260744951686448,0.85487773695666
1,12,30,1,1,0.974022484242383,0.260744951686448,0.858357572994896
1,12,31,2,1,0.981856574206079,0.260744951686448,0.860746455243522
1,12,32,1,1,0.981856574206079,0.483683534753475,0.778745092518832
1,12,33,1,1,0.98732812241898,0.483683534753475,0.781117281122957
1,12,34,2,1,0.991149605192965,0.483683534753475,0.782763194237562
1,12,35,1,1,0.991149605192965,0.639390095620157,0.708587272970155
1,12,36,1,0,0.993818635972485,0.639390095620157,0.709977453001211
1,12,37,1,1,0.694110816547034,0.639390095620157,0.534500762017141
1,12,38,2,1,0.786358412677902,0.639390095620157,0.591757850898696
1,12,39,1,1,0.786358412677902,0.748139926014659,0.524115925706485
1,12,40,1,0,0.850786721785069,0.748139926014659,0.564459868338697
1,12,41,2,0,0.594213314975468,0.748139926014659,0.40400297574777
1,12,42,1,0,0.594213314975468,0.522521913094664,0.545149199707492
1,12,43,2,0,0.415015249595462,0.522521913094664,0.432524597333515
1,12,44,1,0,0.415015249595462,0.364943963248338,0.531577511686752
1,12,45,1,1,0.289858293404102,0.364943963248338,0.452725661617496
1,12,46,2,0,0.504017109372228,0.364943963248338,0.586931354460512
1,12,47,1,0,0.504017109372228,0.254887102289384,0.652329361514492
1,12,48,1,1,0.35201968918373,0.254887102289384,0.561032544930923
1,12,49,1,1,0.547432372097785,0.254887102289384,0.676768283390959
1,12,50,1,0,0.683914072069526,0.254887102289384,0.747194982671458
1,12,51,1,0,0.477664774868771,0.254887102289384,0.637083717580649
1,12,52,2,0,0.333614479462324,0.254887102289384,0.549552480987224
1,12,53,1,0,0.333614479462324,0.178020302994489,0.597010848959448
1,12,54,1,0,0.23300571187711,0.178020302994489,0.534667110559352
1,12,55,1,1,0.162737726056912,0.178020302994489,0.490350379762286
1,12,56,1,0,0.415232538820339,0.178020302994489,0.645470994570566
1,12,57,2,1,0.290010054294719,0.178020302994489,0.570252725034632
1,12,58,2,1,0.290010054294719,0.425906319300119,0.415015523780466
1,12,59,2,1,0.290010054294719,0.599036867430891,0.314192458667434
1,12,60,2,1,0.290010054294719,0.719956099353619,0.252366740090448
1,12,61,2,1,0.290010054294719,0.80440948326908,0.214273485548607
1,12,62,1,1,0.290010054294719,0.863394095901504,0.190255823541493
1,12,63,2,0,0.504123103435825,0.863394095901504,0.287510372609181
1,12,64,2,1,0.504123103435825,0.603018658753219,0.437871043212129
1,12,65,2,1,0.504123103435825,0.722737094120693,0.365351460016637
1,12,66,1,0,0.504123103435825,0.8063518080341,0.317904312350295
1,12,67,2,0,0.352093718411368,0.8063518080341,0.240956874501807
1,12,68,1,0,0.352093718411368,0.56317872460808,0.369772337751088
1,12,69,2,1,0.245912130786771,0.56317872460808,0.309725115692932
1,12,70,2,1,0.245912130786771,0.69491176642033,0.243394583638972
1,12,71,1,0,0.245912130786771,0.78691781853974,0.203175853989262
1,12,72,2,1,0.171751931107833,0.78691781853974,0.174525387000436
1,12,73,2,0,0.171751931107833,0.851177426532884,0.152360513754893
1,12,74,2,1,0.171751931107833,0.594486194132408,0.255819309138884
1,12,75,2,1,0.171751931107833,0.716777781454641,0.201536793614214
1,12,76,2,1,0.171751931107833,0.802189656881998,0.169037449538749
1,12,77,2,1,0.171751931107833,0.861843706876426,0.148913450043109
1,12,78,1,0,0.171751931107833,0.903507768963018,0.136061972281982
1,12,79,2,0,0.119956367117358,0.903507768963018,0.12140153869022
1,12,80,2,1,0.119956367117358,0.631035173392414,0.215689039602005
1,12,81,2,1,0.119956367117358,0.742304613936806,0.171927093228405
1,12,82,2,1,0.119956367117358,0.820018312832605,0.145749774683668
1,12,83,2,1,0.119956367117358,0.874295740368133,0.129494482023741
1,12,84,2,1,0.119956367117358,0.912204618490439,0.119077787036142
1,12,85,2,0,0.119956367117358,0.938681242489453,0.112239059863243
1,12,86,2,1,0.119956367117358,0.65560131408099,0.205376901197263
1,12,87,2,1,0.119956367117358,0.759462295786947,0.165844336166633
1,12,88,2,1,0.119956367117358,0.832001719188637,0.142021259999784
1,12,89,2,0,0.119956367117358,0.882665287556852,0.127129936333651
1,12,90,2,1,0.119956367117358,0.616478199650878,0.221974392683638
1,12,91,2,1,0.119956367117358,0.732137615085649,0.175614183388034
1,12,92,2,1,0.119956367117358,0.812917395603876,0.147997232866673
1,12,93,2,0,0.119956367117358,0.869336260562199,0.130913216857761
1,12,94,1,0,0.119956367117358,0.607168833257298,0.226062035656233
1,12,95,1,0,0.0837808921226052,0.607168833257298,0.210475718201701
1,12,96,1,1,0.0585149254978053,0.607168833257298,0.200066101873949
1,12,97,1,1,0.342440410980926,0.607168833257298,0.338789097885541
1,12,98,1,0,0.540741935458133,0.607168833257298,0.458150115286983
1,12,99,2,0,0.377669338022416,0.607168833257298,0.35899978829354
1,12,100,2,1,0.377669338022416,0.424063747025369,0.470735806094443
1,13,1,2,0,0,0,0.5
1,13,2,1,0,0,0,0.5
1,13,3,1,0,0,0,0.5
1,13,4,2,0,0,0,0.5
1,13,5,1,1,0,0,0.5
1,13,6,1,0,0.338305733851715,0,0.63391155371202
1,13,7,1,1,0.223854964294768,0,0.589837334021038
1,13,8,2,0,0.486429280174392,0,0.687707499596211
1,13,9,1,1,0.486429280174392,0,0.687707499596211
1,13,10,1,0,0.660173199429748,0,0.744861428556195
1,13,11,2,0,0.436832820727432,0,0.670165467373109
1,13,12,1,1,0.436832820727432,0,0.670165467373109
1,13,13,1,0,0.627355506592439,0,0.734608524263067
1,13,14,1,0,0.415117541548769,0,0.662329350724954
1,13,15,1,0,0.274680897020393,0,0.609634968886286
1,13,16,2,0,0.181754774578862,0,0.573212141072888
1,13,17,1,1,0.181754774578862,0,0.573212141072888
1,13,18,1,1,0.458571826035622,0,0.677916576468176
1,13,19,1,1,0.641740081756635,0,0.739134774289956
1,13,20,2,0,0.762941466307612,0,0.775245913004536
1,13,21,1,0,0.762941466307612,0,0.775245913004536
1,13,22,1,1,0.504833993662512,0,0.694086085478221
1,13,23,1,0,0.672351492814939,0,0.748599241353723
1,13,24,2,1,0.444891127631885,0,0.67304976887964
1,13,25,1,1,0.444891127631885,0.338305733851715,0.543136705368647
1,13,26,1,0,0.632687642065978,0.338305733851715,0.61721660628162
1,13,27,1,1,0.418645785017936,0.338305733851715,0.532549756005107
1,13,28,1,1,0.615321249345231,0.338305733851715,0.61053626203856
1,13,29,1,1,0.745460276382653,0.338305733851715,0.659433073035358
1,13,30,2,0,0.831572524375433,0.338305733851715,0.69008568369365
1,13,31,2,0,0.831572524375433,0.223854964294768,0.728348850897579
1,13,32,1,1,0.831572524375433,0.148123546322677,0.751973504870763
1,13,33,1,1,0.888552505117394,0.148123546322677,0.768816047498289
1,13,34,1,1,0.926255831659589,0.148123546322677,0.779512294267116
1,13,35,1,0,0.951203906647276,0.148123546322677,0.786392298684583
1,13,36,2,1,0.629406170966351,0.148123546322677,0.685910865740555
1,13,37,1,1,0.629406170966351,0.43631823513498,0.577705510542811
1,13,38,1,1,0.754780188258497,0.43631823513498,0.626406243707652
1,13,39,1,1,0.837739456624685,0.43631823513498,0.657340352123636
1,13,40,1,1,0.892633128826449,0.43631823513498,0.677116307366499
1,13,41,1,0,0.92895595697018,0.43631823513498,0.689867301494372
1,13,42,1,0,0.614684830231461,0.43631823513498,0.571866411244467
1,13,43,1,0,0.40673342765249,0.43631823513498,0.487999050793989
1,13,44,1,1,0.269133176928491,0.43631823513498,0.432582159077074
1,13,45,1,0,0.516389613855569,0.43631823513498,0.53244120967962
1,13,46,2,0,0.341692046586757,0.43631823513498,0.461683195520076
1,13,47,1,0,0.341692046586757,0.288709274404756,0.521483126328461
1,13,48,1,1,0.22609566801493,0.288709274404756,0.474618019031506
1,13,49,1,1,0.48791194097816,0.288709274404756,0.580124595935224
1,13,50,1,1,0.661154267582244,0.288709274404756,0.646671196765055
1,13,51,2,0,0.775787721750355,0.288709274404756,0.687933717101506
1,13,52,1,1,0.775787721750355,0.191037271457459,0.72091165687191
1,13,53,2,1,0.851640021082166,0.191037271457459,0.744993887607975
1,13,54,2,1,0.851640021082166,0.464714000995729,0.652022232432062
1,13,55,1,1,0.851640021082166,0.645804323709417,0.582744379251548
1,13,56,1,1,0.901831052624189,0.645804323709417,0.602406979726398
1,13,57,2,0,0.935042170407613,0.645804323709417,0.615242321631389
1,13,58,1,0,0.935042170407613,0.427325018052292,0.695078690260716
1,13,59,1,0,0.618712042765565,0.427325018052292,0.577031934404155
1,13,60,2,0,0.409398211094867,0.427325018052292,0.49272718435484
1,13,61,2,0,0.409398211094867,0.282758514226914,0.551200615616838
1,13,62,2,1,0.409398211094867,0.187099687568557,0.589226097106194
1,13,63,1,0,0.409398211094867,0.462108524313965,0.478627213675368
1,13,64,2,1,0.270896448852839,0.462108524313965,0.423037363368178
1,13,65,2,1,0.270896448852839,0.644080294728511,0.353054876602373
1,13,66,2,0,0.270896448852839,0.764489971812668,0.309800924053122
1,13,67,2,1,0.270896448852839,0.505858630876307,0.405808856053265
1,13,68,1,0,0.270896448852839,0.673029489384189,0.342399491700535
1,13,69,2,1,0.179250626925855,0.673029489384189,0.309736612280884
1,13,70,2,0,0.179250626925855,0.783645487925941,0.272719382863924
1,13,71,1,0,0.179250626925855,0.51853372605357,0.365720427892343
1,13,72,2,0,0.118609112040324,0.51853372605357,0.343206937498811
1,13,73,1,0,0.118609112040324,0.343110793334153,0.409908772273122
1,13,74,1,0,0.0784829693500218,0.343110793334153,0.39425456664794
1,13,75,1,1,0.051931730809201,0.343110793334153,0.384012192223124
1,13,76,1,0,0.37266866235932,0.343110793334153,0.511990025928868
1,13,77,2,1,0.246592717056313,0.343110793334153,0.460920210179041
1,13,78,2,1,0.246592717056313,0.565340178454513,0.373485328852587
1,13,79,1,1,0.246592717056313,0.712388088358315,0.319529102690399
1,13,80,2,0,0.501474720801804,0.712388088358315,0.415253286593628
1,13,81,2,1,0.501474720801804,0.471383113339035,0.51220644942142
1,13,82,2,0,0.501474720801804,0.650217237107281,0.43994299886581
1,13,83,2,0,0.501474720801804,0.430245017544668,0.528867432471037
1,13,84,1,1,0.501474720801804,0.284690661148175,0.58705828117253
1,13,85,2,1,0.670128681224581,0.284690661148175,0.651474124168732
1,13,86,2,1,0.670128681224581,0.526683911959427,0.557937509295253
1,13,87,1,1,0.670128681224581,0.686809458467816,0.493232628314873
1,13,88,1,0,0.781726039799532,0.686809458467816,0.538433929649772
1,13,89,1,0,0.517263638234156,0.686809458467816,0.431641999945416
1,13,90,2,1,0.342270383506542,0.686809458467816,0.363744032734903
1,13,91,2,1,0.342270383506542,0.792763614456278,0.324952741756186
1,13,92,1,1,0.342270383506542,0.862872871948424,0.300507394952317
1,13,93,2,1,0.564784084090368,0.862872871948424,0.381363087501483
1,13,94,1,0,0.564784084090368,0.90926376563489,0.363766340805965
1,13,95,2,1,0.373714390054408,0.90926376563489,0.295433265147911
1,13,96,1,0,0.373714390054408,0.93996035398872,0.285170378802281
1,13,97,2,1,0.247284669076105,0.93996035398872,0.24524425900438
1,13,98,2,0,0.247284669076105,0.960272110492763,0.239194025133203
1,13,99,1,1,0.247284669076105,0.635406549455174,0.347537561163135
1,13,100,1,0,0.50193258148575,0.635406549455174,0.44605722053162
1,14,1,2,1,0,0,0.5
1,14,2,2,0,0,0.295486288408669,0.408060425124313
1,14,3,2,0,0,0.208174141771138,0.434854541326256
1,14,4,2,0,0,0.146661537276524,0.453972428143043
1,14,5,2,0,0,0.103325063974374,0.467526652934453
1,14,6,2,0,0,0.0727939243209983,0.477105853032956
1,14,7,1,1,0,0.0512843178046849,0.483865077494259
1,14,8,2,1,0.295486288408669,0.0512843178046849,0.576257143320966
